uid,hotspot_0,hotspot_1,hotspot_2
76525,26,-1,-1
76527,26,-1,-1
76532,26,-1,-1
76544,26,-1,-1
76560,26,-1,-1
76563,26,-1,-1
76577,26,-1,-1
76579,26,-1,-1
76582,26,-1,-1
76585,26,-1,-1
76587,26,-1,-1
76603,26,-1,-1
76610,26,-1,-1
76619,26,-1,-1
76655,26,-1,-1
76668,26,-1,-1
76685,26,-1,-1
76692,26,-1,-1
76702,26,-1,-1
76716,26,-1,-1
76727,26,-1,-1
76733,26,-1,-1
76736,26,-1,-1
76740,26,-1,-1
76750,26,15,-1
76769,26,-1,-1
76782,26,-1,-1
76794,26,-1,-1
76800,26,-1,-1
76818,26,-1,-1
76823,26,-1,-1
76826,26,-1,-1
76832,26,-1,-1
76837,26,10,-1
76849,26,20,-1
76854,26,20,16
76864,26,-1,-1
76875,26,-1,-1
76889,26,-1,-1
76897,26,-1,-1
76905,26,-1,-1
76916,26,-1,-1
76923,26,-1,-1
76938,26,-1,-1
76945,26,-1,-1
76948,26,-1,-1
76959,26,-1,-1
76972,26,-1,-1
76983,26,-1,-1
76985,26,-1,-1
76997,26,-1,-1
77022,26,-1,-1
77028,26,-1,-1
77051,26,-1,-1
77063,26,-1,-1
77073,26,-1,-1
77075,26,-1,-1
77081,26,-1,-1
77086,26,-1,-1
77098,26,-1,-1
77102,26,-1,-1
77116,26,-1,-1
77119,26,-1,-1
77124,26,-1,-1
77165,26,24,17
77181,26,-1,-1
77182,26,-1,-1
77196,26,-1,-1
77211,26,-1,-1
77253,26,-1,-1
77270,26,-1,-1
77273,26,-1,-1
77288,26,-1,-1
77301,26,-1,-1
77306,26,-1,-1
77309,26,-1,-1
77316,26,23,-1
77321,26,-1,-1
77325,26,-1,-1
77328,26,-1,-1
77330,26,-1,-1
77344,26,-1,-1
77352,26,21,22
77355,26,-1,-1
77361,26,-1,-1
77365,26,-1,-1
77394,26,-1,-1
77403,26,-1,-1
77404,26,-1,-1
77407,26,-1,-1
77417,26,-1,-1
77428,26,-1,-1
77431,26,-1,-1
77433,26,-1,-1
77436,26,-1,-1
77440,26,-1,-1
77455,26,20,-1
77457,26,-1,-1
77461,26,-1,-1
77482,26,-1,-1
77496,26,-1,-1
77499,26,-1,-1
77500,26,-1,-1
77519,26,23,-1
77524,26,-1,-1
77545,26,-1,-1
77580,26,-1,-1
77585,26,-1,-1
77590,26,-1,-1
77618,26,-1,-1
77623,26,-1,-1
77625,26,-1,-1
77633,26,-1,-1
77646,26,-1,-1
77648,26,10,23
77669,26,-1,-1
77670,26,13,-1
77689,26,-1,-1
77704,26,-1,-1
77712,26,-1,-1
77720,26,16,22
77723,26,-1,-1
77725,26,-1,-1
77730,26,-1,-1
77735,26,-1,-1
77745,26,-1,-1
77746,26,-1,-1
77764,26,-1,-1
77765,26,-1,-1
77769,26,-1,-1
77788,26,-1,-1
77800,26,-1,-1
77806,26,-1,-1
77808,26,-1,-1
77811,26,-1,-1
77818,26,-1,-1
77845,26,-1,-1
77850,26,-1,-1
77861,26,-1,-1
77873,26,-1,-1
77891,26,-1,-1
77901,26,10,13
77916,26,-1,-1
77917,26,-1,-1
77933,26,-1,-1
77945,26,23,-1
77950,26,-1,-1
77953,26,-1,-1
77955,26,13,-1
77957,26,-1,-1
77961,26,-1,-1
77964,26,-1,-1
77986,26,-1,-1
77990,26,-1,-1
77992,26,-1,-1
77993,26,-1,-1
77996,26,-1,-1
78007,26,-1,-1
78012,26,-1,-1
78017,26,-1,-1
78026,26,-1,-1
78030,26,-1,-1
78045,26,-1,-1
78056,26,-1,-1
78074,26,-1,-1
78078,26,5,-1
78095,26,-1,-1
78103,26,-1,-1
78112,26,-1,-1
78137,26,-1,-1
78144,26,-1,-1
78152,26,-1,-1
78165,26,-1,-1
78188,26,-1,-1
78191,26,-1,-1
78194,26,-1,-1
78239,26,-1,-1
78244,26,-1,-1
78251,26,-1,-1
78252,26,-1,-1
78263,26,-1,-1
78264,26,-1,-1
78265,26,-1,-1
78299,26,-1,-1
78306,26,-1,-1
78318,26,-1,-1
78328,26,4,25
78335,26,-1,-1
78338,26,-1,-1
78344,26,-1,-1
78363,26,-1,-1
78365,26,-1,-1
78367,26,-1,-1
78373,26,-1,-1
78393,26,-1,-1
78422,26,22,20
78425,26,-1,-1
78428,26,-1,-1
78434,26,-1,-1
78445,26,-1,-1
78466,26,-1,-1
78480,26,-1,-1
78493,26,-1,-1
78513,26,-1,-1
78528,26,-1,-1
78544,26,-1,-1
78578,26,-1,-1
78594,26,-1,-1
78598,26,-1,-1
78602,26,-1,-1
78609,26,-1,-1
78625,26,-1,-1
78629,26,-1,-1
78636,26,-1,-1
78651,26,-1,-1
78660,26,-1,-1
78661,26,7,-1
78662,26,-1,-1
78674,26,-1,-1
78691,26,2,-1
78707,26,-1,-1
78712,26,-1,-1
78716,26,10,-1
78733,26,23,-1
78763,26,-1,-1
78767,26,-1,-1
78768,26,-1,-1
78769,26,6,-1
78779,26,-1,-1
78793,26,16,-1
78803,26,-1,-1
78814,26,-1,-1
78816,26,-1,-1
78819,26,-1,-1
78822,26,-1,-1
78829,26,-1,-1
78835,26,-1,-1
78837,26,23,-1
78841,26,-1,-1
78876,26,-1,-1
78887,26,13,7
78907,26,-1,-1
78908,26,-1,-1
78917,26,-1,-1
78920,26,-1,-1
78921,26,-1,-1
78930,26,-1,-1
78943,26,-1,-1
78944,26,-1,-1
78954,26,16,19
78956,26,-1,-1
78962,26,-1,-1
78998,26,-1,-1
78999,26,-1,-1
79017,26,-1,-1
79054,26,-1,-1
79055,26,-1,-1
79059,26,-1,-1
79066,26,-1,-1
79083,26,-1,-1
79089,26,-1,-1
79091,26,-1,-1
79128,26,-1,-1
79132,26,-1,-1
79142,26,13,-1
79148,26,22,-1
79166,26,-1,-1
79178,26,-1,-1
79196,26,-1,-1
79213,26,-1,-1
79217,26,-1,-1
79223,26,-1,-1
79228,26,-1,-1
79235,26,-1,-1
79238,26,-1,-1
79277,26,-1,-1
79291,26,-1,-1
79292,26,-1,-1
79296,26,-1,-1
79299,26,-1,-1
79302,26,-1,-1
79313,26,-1,-1
79314,26,-1,-1
79320,26,-1,-1
79335,26,-1,-1
79336,26,-1,-1
79353,26,-1,-1
79355,26,-1,-1
79356,26,-1,-1
79358,26,-1,-1
79382,26,-1,-1
79383,26,-1,-1
79384,26,-1,-1
79393,26,-1,-1
79408,26,10,-1
79438,26,-1,-1
79441,26,-1,-1
79454,26,-1,-1
79457,26,-1,-1
79466,26,-1,-1
79475,26,-1,-1
79480,26,-1,-1
79512,26,-1,-1
79527,26,-1,-1
79539,26,-1,-1
79543,26,13,-1
79592,26,-1,-1
79593,26,-1,-1
79596,26,-1,-1
79597,26,-1,-1
79599,26,-1,-1
79601,26,13,-1
79614,26,-1,-1
79617,26,-1,-1
79618,26,-1,-1
79622,26,-1,-1
79630,26,-1,-1
79642,26,-1,-1
79646,26,-1,-1
79656,26,-1,-1
79666,26,-1,-1
79693,26,-1,-1
79697,26,23,-1
79714,26,-1,-1
79724,26,-1,-1
79725,26,-1,-1
79740,26,-1,-1
79748,26,-1,-1
79760,26,-1,-1
79767,26,-1,-1
79768,26,22,-1
79771,26,-1,-1
79787,26,-1,-1
79795,26,-1,-1
79797,26,-1,-1
79810,26,23,-1
79814,26,-1,-1
79823,26,-1,-1
79824,26,-1,-1
79831,26,-1,-1
79850,26,-1,-1
79851,26,-1,-1
79868,26,-1,-1
79873,26,-1,-1
79885,26,-1,-1
79899,26,-1,-1
79913,26,-1,-1
79919,26,-1,-1
79928,26,-1,-1
79933,26,-1,-1
79936,26,-1,-1
79961,26,23,-1
79963,26,16,-1
79991,26,-1,-1
79993,26,-1,-1
80001,26,-1,-1
80002,26,-1,-1
80005,26,-1,-1
80021,26,-1,-1
80036,26,-1,-1
80057,26,-1,-1
80069,26,-1,-1
80086,26,-1,-1
80090,26,-1,-1
80096,26,-1,-1
80106,26,-1,-1
80145,26,-1,-1
80149,26,-1,-1
80155,26,-1,-1
80159,26,-1,-1
80169,26,-1,-1
80171,26,-1,-1
80188,26,16,21
80199,26,-1,-1
80212,26,13,-1
80224,26,-1,-1
80233,26,-1,-1
80235,26,-1,-1
80244,26,-1,-1
80245,26,-1,-1
80257,26,-1,-1
80269,26,-1,-1
80272,26,-1,-1
80278,26,-1,-1
80302,26,23,-1
80311,26,-1,-1
80314,26,-1,-1
80321,26,-1,-1
80356,26,-1,-1
80359,26,-1,-1
80364,26,-1,-1
80375,26,-1,-1
80384,26,-1,-1
80392,26,-1,-1
80393,26,-1,-1
80398,26,-1,-1
80399,26,-1,-1
80400,26,23,-1
80403,26,-1,-1
80407,26,-1,-1
80414,26,-1,-1
80437,26,-1,-1
80453,26,13,7
80458,26,-1,-1
80488,26,-1,-1
80495,26,-1,-1
80498,26,23,-1
80514,26,23,-1
80521,26,-1,-1
80525,26,-1,-1
80550,26,-1,-1
80554,26,-1,-1
80564,26,-1,-1
80613,26,-1,-1
80636,26,-1,-1
80658,26,-1,-1
80660,26,-1,-1
80683,26,-1,-1
80691,26,-1,-1
80708,26,-1,-1
80730,26,-1,-1
80752,26,-1,-1
80759,26,-1,-1
80762,26,-1,-1
80768,26,-1,-1
80784,26,-1,-1
80786,26,15,10
80804,26,-1,-1
80814,26,-1,-1
80815,26,-1,-1
80856,26,-1,-1
80862,26,-1,-1
80874,26,-1,-1
80878,26,-1,-1
80886,26,-1,-1
80898,26,-1,-1
80901,26,-1,-1
80945,26,-1,-1
80958,26,-1,-1
80959,26,-1,-1
80966,26,13,23
81002,26,-1,-1
81021,26,-1,-1
81028,26,-1,-1
81034,26,-1,-1
81040,26,-1,-1
81043,26,4,13
81046,26,-1,-1
81050,26,-1,-1
81061,26,-1,-1
81070,26,-1,-1
81073,26,-1,-1
81089,26,-1,-1
81102,26,10,-1
81106,26,-1,-1
81125,26,-1,-1
81136,26,-1,-1
81142,26,-1,-1
81175,26,-1,-1
81178,26,-1,-1
81189,26,-1,-1
81192,26,22,-1
81199,26,-1,-1
81202,26,-1,-1
81207,26,-1,-1
81208,26,-1,-1
81213,26,-1,-1
81214,26,-1,-1
81219,26,13,-1
81236,26,-1,-1
81237,26,-1,-1
81241,26,-1,-1
81249,26,16,-1
81253,26,-1,-1
81260,26,-1,-1
81267,26,-1,-1
81270,26,-1,-1
81271,26,-1,-1
81272,26,-1,-1
81290,26,-1,-1
81296,26,-1,-1
81302,26,-1,-1
81304,26,-1,-1
81310,26,-1,-1
81343,26,-1,-1
81347,26,-1,-1
81348,26,-1,-1
81364,26,-1,-1
81368,26,-1,-1
81374,26,-1,-1
81383,26,-1,-1
81384,26,-1,-1
81389,26,-1,-1
81390,26,-1,-1
81398,26,-1,-1
81416,26,-1,-1
81468,26,2,-1
81475,26,-1,-1
81476,26,-1,-1
81501,26,-1,-1
81507,26,-1,-1
81509,26,-1,-1
81511,26,-1,-1
81551,26,-1,-1
81557,26,-1,-1
81565,26,-1,-1
81576,26,-1,-1
81581,26,-1,-1
81607,26,-1,-1
81622,26,-1,-1
81641,26,-1,-1
81643,26,-1,-1
81649,26,-1,-1
81650,26,-1,-1
81695,26,-1,-1
81728,26,-1,-1
81730,26,-1,-1
81742,26,-1,-1
81779,26,-1,-1
81795,26,-1,-1
81796,26,-1,-1
81815,26,-1,-1
81818,26,-1,-1
81820,26,-1,-1
81821,26,-1,-1
81825,26,23,-1
81829,26,-1,-1
81830,26,-1,-1
81836,26,-1,-1
81838,26,-1,-1
81839,26,-1,-1
81841,26,-1,-1
81857,26,-1,-1
81860,26,-1,-1
81885,26,-1,-1
81892,26,-1,-1
81894,26,-1,-1
81925,26,-1,-1
81932,26,-1,-1
81949,26,16,22
81954,26,-1,-1
81963,26,-1,-1
81976,26,-1,-1
81977,26,-1,-1
81983,26,-1,-1
81992,26,-1,-1
81995,26,-1,-1
81999,26,-1,-1
82010,26,-1,-1
82035,26,-1,-1
82045,26,-1,-1
82054,26,-1,-1
82065,26,16,-1
82074,26,-1,-1
82075,26,-1,-1
82082,26,-1,-1
82096,26,-1,-1
82103,26,-1,-1
82106,26,-1,-1
82108,26,-1,-1
82113,26,-1,-1
82117,26,-1,-1
82139,26,-1,-1
82153,26,13,-1
82173,26,-1,-1
82189,26,16,-1
82201,26,-1,-1
82206,26,16,-1
82220,26,-1,-1
82228,26,-1,-1
82238,26,-1,-1
82245,26,-1,-1
82253,26,-1,-1
82257,26,-1,-1
82260,26,-1,-1
82265,26,-1,-1
82269,26,-1,-1
82294,26,-1,-1
82295,26,-1,-1
82296,26,-1,-1
82297,26,-1,-1
82312,26,-1,-1
82319,26,-1,-1
82322,26,-1,-1
82342,26,-1,-1
82345,13,26,-1
82348,26,-1,-1
82364,26,-1,-1
82366,26,-1,-1
82368,26,23,10
82370,26,-1,-1
82372,26,-1,-1
82380,26,-1,-1
82381,26,10,-1
82393,26,-1,-1
82413,26,-1,-1
82417,26,23,21
82419,26,-1,-1
82460,26,8,24
82464,26,-1,-1
82480,26,-1,-1
82482,26,-1,-1
82497,26,-1,-1
82498,26,-1,-1
82504,26,-1,-1
82511,26,-1,-1
82521,26,-1,-1
82543,26,-1,-1
82550,26,-1,-1
82551,26,-1,-1
82552,26,-1,-1
82577,26,-1,-1
82585,26,-1,-1
82591,26,-1,-1
82616,26,-1,-1
82618,26,-1,-1
82629,26,-1,-1
82647,26,-1,-1
82656,26,-1,-1
82688,26,-1,-1
82702,26,-1,-1
82727,26,-1,-1
82728,26,-1,-1
82732,26,-1,-1
82766,26,-1,-1
82770,26,-1,-1
82788,26,-1,-1
82789,26,-1,-1
82790,26,-1,-1
82823,26,-1,-1
82830,26,-1,-1
82832,26,-1,-1
82857,26,-1,-1
82859,26,20,-1
82861,26,-1,-1
82865,26,-1,-1
82871,26,-1,-1
82872,26,-1,-1
82875,26,-1,-1
82878,26,-1,-1
82879,26,-1,-1
82886,26,-1,-1
82888,26,-1,-1
82892,26,-1,-1
82899,26,15,-1
82911,26,-1,-1
82943,26,-1,-1
82952,26,-1,-1
82961,26,-1,-1
82965,26,-1,-1
82975,26,-1,-1
82986,26,-1,-1
82990,26,-1,-1
82996,26,15,-1
83002,26,-1,-1
83007,26,-1,-1
83016,26,-1,-1
83020,26,-1,-1
83046,26,-1,-1
83053,26,-1,-1
83055,26,-1,-1
83060,26,-1,-1
83062,26,-1,-1
83065,26,-1,-1
83071,26,-1,-1
83093,26,-1,-1
83097,26,-1,-1
83099,26,-1,-1
83103,26,-1,-1
83108,26,-1,-1
83113,26,-1,-1
83121,26,-1,-1
83123,26,-1,-1
83148,26,-1,-1
83151,26,-1,-1
83155,26,-1,-1
83173,26,-1,-1
83179,26,-1,-1
83190,26,-1,-1
83198,26,-1,-1
83203,26,-1,-1
83211,26,-1,-1
83214,26,-1,-1
83220,26,-1,-1
83223,26,13,-1
83246,26,-1,-1
83252,26,-1,-1
83257,26,-1,-1
83271,26,-1,-1
83278,26,-1,-1
83292,26,-1,-1
83304,26,-1,-1
83305,26,-1,-1
83335,26,-1,-1
83337,26,-1,-1
83342,26,-1,-1
83348,26,-1,-1
83357,26,-1,-1
83369,26,-1,-1
83373,26,-1,-1
83374,26,-1,-1
83392,26,23,-1
83409,26,-1,-1
83414,26,-1,-1
83461,26,-1,-1
83482,26,13,-1
83483,26,13,-1
83497,26,-1,-1
83499,26,-1,-1
83510,26,-1,-1
83520,26,-1,-1
83521,26,-1,-1
83554,26,-1,-1
83558,26,-1,-1
83563,26,-1,-1
83568,26,-1,-1
83573,26,-1,-1
83603,26,-1,-1
83612,26,-1,-1
83624,26,-1,-1
83629,26,-1,-1
83632,26,-1,-1
83633,26,-1,-1
83649,26,-1,-1
83654,26,-1,-1
83655,26,-1,-1
83694,26,-1,-1
83708,26,-1,-1
83719,26,-1,-1
83726,26,-1,-1
83732,26,-1,-1
83741,26,13,-1
83752,26,18,-1
83778,26,-1,-1
83797,26,-1,-1
83800,26,-1,-1
83806,26,-1,-1
83812,26,-1,-1
83817,26,-1,-1
83821,26,-1,-1
83842,26,23,-1
83846,26,-1,-1
83860,26,-1,-1
83865,26,-1,-1
83881,26,-1,-1
83893,26,-1,-1
83894,26,-1,-1
83896,26,-1,-1
83903,26,-1,-1
83922,26,16,-1
83940,26,-1,-1
83948,26,-1,-1
83951,26,-1,-1
83958,26,-1,-1
83959,26,-1,-1
83978,26,-1,-1
83990,26,13,6
84003,26,-1,-1
84006,26,-1,-1
84011,26,-1,-1
84012,26,-1,-1
84013,26,-1,-1
84035,26,-1,-1
84043,26,-1,-1
84060,26,-1,-1
84066,26,-1,-1
84073,26,-1,-1
84081,26,-1,-1
84088,26,-1,-1
84091,26,-1,-1
84102,26,-1,-1
84134,26,-1,-1
84151,26,-1,-1
84161,26,-1,-1
84166,26,-1,-1
84167,26,-1,-1
84182,26,-1,-1
84190,26,-1,-1
84194,26,-1,-1
84211,26,-1,-1
84214,26,-1,-1
84215,26,-1,-1
84222,26,-1,-1
84238,26,-1,-1
84258,26,-1,-1
84259,26,-1,-1
84264,26,-1,-1
84287,26,-1,-1
84294,26,-1,-1
84305,26,-1,-1
84330,26,-1,-1
84337,26,-1,-1
84338,26,14,-1
84359,26,-1,-1
84363,26,-1,-1
84390,26,-1,-1
84399,26,-1,-1
84415,26,-1,-1
84416,26,-1,-1
84417,26,-1,-1
84422,26,-1,-1
84433,26,-1,-1
84443,26,3,-1
84450,26,-1,-1
84466,26,-1,-1
84470,26,-1,-1
84521,26,-1,-1
84529,26,-1,-1
84533,26,-1,-1
84544,26,-1,-1
84562,26,-1,-1
84582,26,-1,-1
84605,26,-1,-1
84626,26,-1,-1
84637,26,-1,-1
84656,26,-1,-1
84683,26,-1,-1
84687,26,-1,-1
84704,26,-1,-1
84722,26,-1,-1
84724,26,19,-1
84726,26,13,16
84735,26,-1,-1
84740,26,-1,-1
84741,26,-1,-1
84742,26,-1,-1
84763,26,-1,-1
84778,26,-1,-1
84809,26,-1,-1
84819,26,-1,-1
84827,26,-1,-1
84851,26,-1,-1
84860,26,-1,-1
84868,26,-1,-1
84870,26,-1,-1
84875,26,-1,-1
84901,26,-1,-1
84911,26,-1,-1
84953,26,-1,-1
84956,26,-1,-1
84959,26,-1,-1
84960,26,-1,-1
84963,26,-1,-1
84975,26,-1,-1
84987,26,-1,-1
84993,26,-1,-1
84995,26,-1,-1
84998,26,16,-1
85005,26,-1,-1
85019,26,-1,-1
85025,26,-1,-1
85052,26,-1,-1
85057,26,-1,-1
85064,26,-1,-1
85083,26,-1,-1
85088,26,23,-1
85102,26,-1,-1
85129,26,-1,-1
85130,26,-1,-1
85185,26,-1,-1
85196,26,13,-1
85200,26,-1,-1
85208,26,-1,-1
85216,26,-1,-1
85234,26,-1,-1
85260,26,-1,-1
85277,26,-1,-1
85283,26,-1,-1
85325,26,-1,-1
85329,26,-1,-1
85335,26,17,-1
85356,26,-1,-1
85368,26,-1,-1
85401,26,-1,-1
85405,26,-1,-1
85421,26,-1,-1
85423,26,-1,-1
85431,26,-1,-1
85437,26,-1,-1
85438,26,-1,-1
85463,26,-1,-1
85487,26,-1,-1
85488,26,-1,-1
85494,26,10,-1
85497,26,-1,-1
85501,26,-1,-1
85506,26,-1,-1
85515,26,-1,-1
85531,26,16,23
85546,26,-1,-1
85557,26,-1,-1
85564,26,-1,-1
85573,26,-1,-1
85594,26,-1,-1
85600,26,-1,-1
85605,26,14,-1
85609,26,-1,-1
85625,26,-1,-1
85627,26,17,-1
85628,26,-1,-1
85629,26,-1,-1
85637,26,-1,-1
85638,26,-1,-1
85652,26,-1,-1
85662,26,-1,-1
85663,26,-1,-1
85668,26,-1,-1
85686,26,-1,-1
85693,26,-1,-1
85715,26,-1,-1
85716,26,-1,-1
85725,26,-1,-1
85734,26,-1,-1
85735,26,-1,-1
85741,26,-1,-1
85751,26,-1,-1
85761,26,16,21
85771,26,-1,-1
85788,26,-1,-1
85794,26,-1,-1
85796,26,-1,-1
85798,26,-1,-1
85801,26,22,20
85804,26,-1,-1
85810,26,-1,-1
85816,26,-1,-1
85819,26,-1,-1
85831,26,-1,-1
85840,26,-1,-1
85843,26,-1,-1
85845,26,-1,-1
85855,26,-1,-1
85882,26,-1,-1
85894,26,-1,-1
85898,26,-1,-1
85906,26,-1,-1
85908,26,-1,-1
85912,26,-1,-1
85916,26,-1,-1
85935,26,13,-1
85940,26,-1,-1
85941,26,-1,-1
85942,26,-1,-1
85955,26,-1,-1
85964,26,-1,-1
85967,26,-1,-1
85980,26,-1,-1
85991,26,-1,-1
85996,26,13,-1
85998,26,-1,-1
86003,26,-1,-1
86055,26,-1,-1
86056,26,-1,-1
86063,26,-1,-1
86072,26,-1,-1
86091,26,-1,-1
86116,26,-1,-1
86123,26,-1,-1
86170,26,-1,-1
86176,26,-1,-1
86197,26,-1,-1
86201,26,-1,-1
86229,26,-1,-1
86236,26,-1,-1
86238,26,-1,-1
86240,26,-1,-1
86265,26,-1,-1
86267,26,-1,-1
86300,26,-1,-1
86312,26,-1,-1
86315,26,23,-1
86330,26,-1,-1
86347,26,-1,-1
86360,26,-1,-1
86365,26,-1,-1
86378,26,5,-1
86389,26,-1,-1
86396,26,-1,-1
86398,26,-1,-1
86412,26,-1,-1
86441,26,-1,-1
86466,26,-1,-1
86481,26,-1,-1
86493,26,-1,-1
86503,26,-1,-1
86517,26,-1,-1
86525,26,-1,-1
86548,26,-1,-1
86561,26,-1,-1
86590,26,-1,-1
86600,26,-1,-1
86603,26,13,-1
86614,26,-1,-1
86618,26,-1,-1
86642,26,-1,-1
86659,26,-1,-1
86701,26,-1,-1
86710,26,-1,-1
86726,26,-1,-1
86727,26,-1,-1
86758,26,-1,-1
86805,26,-1,-1
86810,26,-1,-1
86834,26,-1,-1
86836,26,-1,-1
86844,26,-1,-1
86846,26,23,10
86847,26,-1,-1
86862,26,-1,-1
86865,26,-1,-1
86873,26,-1,-1
86874,26,-1,-1
86880,26,13,-1
86899,26,-1,-1
86917,26,-1,-1
86918,26,-1,-1
86923,26,-1,-1
86932,26,-1,-1
86941,26,-1,-1
86969,26,22,-1
86971,26,-1,-1
87005,26,-1,-1
87013,26,-1,-1
87030,26,-1,-1
87044,26,-1,-1
87049,26,-1,-1
87065,26,-1,-1
87066,26,-1,-1
87068,26,-1,-1
87101,26,-1,-1
87106,26,16,21
87108,26,-1,-1
87110,26,-1,-1
87113,26,-1,-1
87114,26,-1,-1
87124,26,-1,-1
87158,26,-1,-1
87185,26,-1,-1
87196,26,-1,-1
87197,26,-1,-1
87202,26,-1,-1
87204,26,-1,-1
87206,26,-1,-1
87213,26,-1,-1
87215,26,-1,-1
87216,26,-1,-1
87225,26,-1,-1
87240,26,-1,-1
87246,26,-1,-1
87250,26,-1,-1
87254,26,-1,-1
87264,26,-1,-1
87266,26,-1,-1
87267,26,-1,-1
87275,26,-1,-1
87280,26,-1,-1
87309,26,16,20
87321,26,-1,-1
87340,26,-1,-1
87341,26,-1,-1
87356,26,23,-1
87368,26,-1,-1
87399,26,-1,-1
87400,26,-1,-1
87427,26,-1,-1
87441,26,13,-1
87461,26,-1,-1
87466,26,-1,-1
87474,26,-1,-1
87482,26,-1,-1
87485,26,-1,-1
87489,26,-1,-1
87517,26,-1,-1
87518,26,-1,-1
87520,26,-1,-1
87523,26,-1,-1
87525,26,-1,-1
87573,26,-1,-1
87580,26,-1,-1
87587,26,-1,-1
87588,26,-1,-1
87590,26,-1,-1
87605,26,-1,-1
87613,26,-1,-1
87616,26,-1,-1
87634,26,-1,-1
87640,26,-1,-1
87660,26,-1,-1
87684,26,-1,-1
87692,26,-1,-1
87702,26,-1,-1
87708,26,22,-1
87714,26,-1,-1
87720,26,-1,-1
87725,26,-1,-1
87731,26,-1,-1
87741,26,-1,-1
87743,26,-1,-1
87751,26,23,-1
87768,26,-1,-1
87771,26,-1,-1
87791,26,-1,-1
87810,26,-1,-1
87840,26,-1,-1
87850,26,-1,-1
87902,26,-1,-1
87919,26,-1,-1
87928,26,-1,-1
87930,26,-1,-1
87938,26,-1,-1
87949,26,-1,-1
87967,26,-1,-1
88015,26,-1,-1
88019,26,-1,-1
88022,26,-1,-1
88029,26,-1,-1
88053,26,-1,-1
88117,26,-1,-1
88125,26,-1,-1
88150,26,-1,-1
88174,26,-1,-1
88177,26,23,-1
88186,26,-1,-1
88205,26,23,24
88207,26,-1,-1
88226,26,-1,-1
88266,26,-1,-1
88275,26,-1,-1
88281,26,-1,-1
88293,26,-1,-1
88298,26,-1,-1
88307,26,-1,-1
88322,26,-1,-1
88323,26,-1,-1
88339,26,-1,-1
88348,26,-1,-1
88353,26,16,-1
88370,26,-1,-1
88396,26,-1,-1
88405,26,23,20
88410,26,-1,-1
88450,26,-1,-1
88459,26,-1,-1
88465,26,-1,-1
88485,26,-1,-1
88486,26,-1,-1
88518,26,-1,-1
88526,26,-1,-1
88535,26,4,13
88538,26,-1,-1
88546,26,-1,-1
88555,26,-1,-1
88557,26,-1,-1
88561,26,-1,-1
88586,26,-1,-1
88588,26,-1,-1
88603,26,-1,-1
88605,26,-1,-1
88609,26,-1,-1
88610,26,-1,-1
88622,26,-1,-1
88625,26,-1,-1
88638,26,-1,-1
88655,26,-1,-1
88659,26,-1,-1
88663,26,-1,-1
88664,26,-1,-1
88670,26,-1,-1
88685,26,-1,-1
88697,26,-1,-1
88700,26,-1,-1
88703,26,-1,-1
88725,26,-1,-1
88728,26,-1,-1
88750,26,-1,-1
88757,26,-1,-1
88758,26,-1,-1
88797,26,-1,-1
88804,26,-1,-1
88806,26,10,-1
88811,26,-1,-1
88815,26,-1,-1
88830,26,-1,-1
88832,26,-1,-1
88833,26,-1,-1
88838,26,-1,-1
88840,26,23,-1
88841,26,13,-1
88845,26,-1,-1
88849,26,-1,-1
88875,26,-1,-1
88876,26,-1,-1
88889,26,-1,-1
88890,26,-1,-1
88912,26,-1,-1
88933,26,-1,-1
88936,26,-1,-1
88938,26,-1,-1
88945,26,-1,-1
88961,26,-1,-1
88966,26,-1,-1
88967,26,-1,-1
88976,26,-1,-1
88987,26,-1,-1
88998,26,13,-1
89004,26,-1,-1
89006,26,-1,-1
89014,26,-1,-1
89019,26,-1,-1
89020,26,-1,-1
89048,26,-1,-1
89053,26,-1,-1
89067,26,-1,-1
89090,26,-1,-1
89094,26,-1,-1
89109,26,-1,-1
89118,26,23,-1
89129,26,-1,-1
89130,26,-1,-1
89141,26,-1,-1
89156,26,-1,-1
89168,26,-1,-1
89170,26,-1,-1
89172,26,-1,-1
89173,26,-1,-1
89185,26,-1,-1
89234,26,-1,-1
89244,26,-1,-1
89253,26,-1,-1
89254,26,-1,-1
89258,26,-1,-1
89259,26,-1,-1
89262,26,-1,-1
89270,26,-1,-1
89279,26,-1,-1
89293,26,-1,-1
89310,26,-1,-1
89321,26,-1,-1
89334,26,8,-1
89336,26,-1,-1
89337,26,-1,-1
89338,26,-1,-1
89343,26,-1,-1
89344,26,-1,-1
89352,26,-1,-1
89355,26,-1,-1
89360,26,-1,-1
89361,26,-1,-1
89392,26,-1,-1
89403,26,20,-1
89409,26,-1,-1
89418,26,-1,-1
89444,26,-1,-1
89447,26,-1,-1
89461,26,-1,-1
89463,26,-1,-1
89504,26,-1,-1
89507,26,-1,-1
89517,26,-1,-1
89529,26,-1,-1
89559,26,-1,-1
89577,26,-1,-1
89579,26,-1,-1
89592,26,-1,-1
89601,26,-1,-1
89614,26,-1,-1
89643,26,-1,-1
89668,26,-1,-1
89678,26,13,6
89690,26,-1,-1
89700,26,-1,-1
89706,26,-1,-1
89710,26,-1,-1
89714,26,-1,-1
89724,26,-1,-1
89731,26,16,22
89732,26,-1,-1
89749,26,-1,-1
89757,26,-1,-1
89759,26,-1,-1
89781,26,-1,-1
89810,26,-1,-1
89853,26,-1,-1
89868,26,-1,-1
